virt_pos_x,virt_pos_y,virt_pos_z,phys_pos_x,phys_pos_y,phys_pos_z,virt_heading_x,virt_heading_y,virt_heading_z,phys_heading_x,phys_heading_y,phys_heading_z,cyclopean_gaze_pos_x,cyclopean_gaze_pos_y,cyclopean_gaze_pos_z,cyclopean_gaze_dir_x,cyclopean_gaze_dir_y,cyclopean_gaze_dir_z,left_gaze_dir_x,left_gaze_dir_y,left_gaze_dir_z,right_gaze_dir_x,right_gaze_dir_y,right_gaze_dir_z,cyclopean_gaze_angular_velocity,weighted_gaze_angular_velocity,left_eye_closed,right_eye_closed,gaze_state,timestamp,frame_number,unity_delta_time
-0.0088011280,1.1112020000,0.1034484000,-0.0088011280,1.1112020000,0.1034484000,0.0021890730,-0.2555995000,0.9667803000,0.0021890730,-0.2555995000,0.9667803000,-2.4725080000,1.0213510000,4.4517880000,-0.4928891000,-0.0179704900,0.8699065000,-0.4724331000,-0.0194568400,0.8811517000,-0.5130755000,-0.0164743300,0.8581854000,0.0000000000,4.444496,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.54,434,0.012933
-0.0088141670,1.1112010000,0.1034719000,-0.0088141670,1.1112010000,0.1034719000,0.0023115070,-0.2549210000,0.9669591000,0.0023115070,-0.2549210000,0.9669591000,-2.4807520000,1.0295190000,4.4473110000,-0.4945252000,-0.0163410000,0.8690097000,-0.4741149000,-0.0177973800,0.8802831000,-0.5146655000,-0.0148757000,0.8572620000,11.0301200000,4.382046,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.55,435,0.0155146
-0.0088141670,1.1112010000,0.1034719000,-0.0088141670,1.1112010000,0.1034719000,0.0023115070,-0.2549210000,0.9669591000,0.0023115070,-0.2549210000,0.9669591000,-2.4804630000,1.0301760000,4.4475190000,-0.4944647000,-0.0162094900,0.8690465000,-0.4740534000,-0.0176588500,0.8803190000,-0.5146061000,-0.0147512800,0.8572998000,0.0000000000,4.382046,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.57,436,0.0131545
-0.0088008300,1.1112010000,0.1035325000,-0.0088008300,1.1112010000,0.1035325000,0.0025522310,-0.2549964000,0.9669386000,0.0025522310,-0.2549964000,0.9669386000,-2.4804630000,1.0301760000,4.4475190000,-0.4944647000,-0.0162094900,0.8690465000,-0.4740534000,-0.0176588500,0.8803190000,-0.5146061000,-0.0147512800,0.8572998000,0.0000000000,4.382046,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.58,437,0.0130347
-0.0087707590,1.1112280000,0.1036055000,-0.0087707590,1.1112280000,0.1036055000,0.0026538190,-0.2551022000,0.9669105000,0.0026538190,-0.2551022000,0.9669105000,-2.4794790000,1.0247530000,4.4480270000,-0.4942706000,-0.0172942900,0.8691361000,-0.4738545000,-0.0187486900,0.8804035000,-0.5144169000,-0.0158304200,0.8573941000,4.7992860000,4.533459,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.59,438,0.0153653
-0.0087707590,1.1112280000,0.1036055000,-0.0087707590,1.1112280000,0.1036055000,0.0026538190,-0.2551022000,0.9669105000,0.0026538190,-0.2551022000,0.9669105000,-2.4825240000,1.0159260000,4.4461660000,-0.4948855000,-0.0190656700,0.8687490000,-0.4744862000,-0.0205443200,0.8800232000,-0.5150150000,-0.0175766100,0.8570010000,7.0517570000,4.287416,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.61,439,0.01297
-0.0087705070,1.1112010000,0.1036038000,-0.0087705070,1.1112010000,0.1036038000,0.0026915950,-0.2551479000,0.9668983000,0.0026915950,-0.2551479000,0.9668983000,-2.4825240000,1.0159260000,4.4461660000,-0.4948855000,-0.0190656700,0.8687490000,-0.4744862000,-0.0205443200,0.8800232000,-0.5150150000,-0.0175766100,0.8570010000,0.0000000000,4.287416,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.62,440,0.0133478
-0.0087479870,1.1111990000,0.1036009000,-0.0087479870,1.1111990000,0.1036009000,0.0029080930,-0.2549128000,0.9669597000,0.0029080930,-0.2549128000,0.9669597000,-2.4802530000,1.0147310000,4.4474310000,-0.4944313000,-0.0192992200,0.8690024000,-0.4740228000,-0.0207840200,0.8802672000,-0.5145701000,-0.0178039100,0.8572635000,2.0959600000,4.497012,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.64,441,0.0148231
-0.0087174040,1.1112010000,0.1035958000,-0.0087174040,1.1112010000,0.1035958000,0.0030102790,-0.2545801000,0.9670470000,0.0030102790,-0.2545801000,0.9670470000,-2.4803130000,1.0148980000,4.4473840000,-0.4944479000,-0.0192655400,0.8689937000,-0.4740397000,-0.0207513500,0.8802589000,-0.5145864000,-0.0177692300,0.8572543000,0.0000000000,2.497712,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.66,442,0.0331461
-0.0086641010,1.1112310000,0.1035795000,-0.0086641010,1.1112310000,0.1035795000,0.0030531510,-0.2545346000,0.9670588000,0.0030531510,-0.2545346000,0.9670588000,-2.4793530000,1.0158550000,4.4479290000,-0.4942620000,-0.0190744500,0.8691038000,-0.4738512000,-0.0205566800,0.8803650000,-0.5144030000,-0.0175818100,0.8573684000,0.0000000000,2.497712,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.68,443,0.0100636
-0.0086260850,1.1112150000,0.1035407000,-0.0086260850,1.1112150000,0.1035407000,0.0034196330,-0.2544317000,0.9670847000,0.0034196330,-0.2544317000,0.9670847000,-2.4921640000,1.0233550000,4.4407350000,-0.4968351000,-0.0175800400,0.8676669000,-0.4764946000,-0.0190368600,0.8789713000,-0.5169054000,-0.0161136500,0.8558909000,18.7519000000,4.372902,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.69,444,0.0136437
-0.0086260850,1.1112150000,0.1035407000,-0.0086260850,1.1112150000,0.1035407000,0.0034196330,-0.2544317000,0.9670847000,0.0034196330,-0.2544317000,0.9670847000,-2.4859270000,1.0231170000,4.4442330000,-0.4955952000,-0.0176244800,0.8683748000,-0.4752215000,-0.0190789600,0.8796593000,-0.5156990000,-0.0161603800,0.8566175000,5.9781940000,3.86771,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.70,445,0.0125373
-0.0086332520,1.1111890000,0.1034926000,-0.0086332520,1.1111890000,0.1034926000,0.0035628500,-0.2546630000,0.9670233000,0.0035628500,-0.2546630000,0.9670233000,-2.4859270000,1.0231170000,4.4442330000,-0.4955952000,-0.0176244800,0.8683748000,-0.4752215000,-0.0190789600,0.8796593000,-0.5156990000,-0.0161603800,0.8566175000,0.0000000000,3.86771,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.72,446,0.0147993
-0.0086434220,1.1111860000,0.1034799000,-0.0086434220,1.1111860000,0.1034799000,0.0034584240,-0.2546703000,0.9670218000,0.0034584240,-0.2546703000,0.9670218000,-2.4829500000,1.0232400000,4.4458890000,-0.4949982000,-0.0175946500,0.8687159000,-0.4746168000,-0.0190497800,0.8799863000,-0.5151099000,-0.0161299200,0.8569723000,2.6734160000,4.135051,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.73,447,0.0129204
-0.0086434220,1.1111860000,0.1034799000,-0.0086434220,1.1111860000,0.1034799000,0.0034584240,-0.2546703000,0.9670218000,0.0034584240,-0.2546703000,0.9670218000,-2.4834950000,1.0227020000,4.4455610000,-0.4951050000,-0.0177016000,0.8686528000,-0.4747253000,-0.0191622200,0.8799254000,-0.5152152000,-0.0162313700,0.8569072000,0.0000000000,3.655123,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.75,448,0.0144964
-0.0086500980,1.1111830000,0.1034819000,-0.0086500980,1.1111830000,0.1034819000,0.0033694340,-0.2543721000,0.9671006000,0.0033694340,-0.2543721000,0.9671006000,-2.4834950000,1.0227020000,4.4455610000,-0.4951050000,-0.0177016000,0.8686528000,-0.4747253000,-0.0191622200,0.8799254000,-0.5152152000,-0.0162313700,0.8569072000,0.0000000000,2.949947,0.0000000000,0.0000000000,STILL,2025_35_23|03:35:42.85,449,0.1102174
